#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,engagement_count,engagement_rate,download_rate
12751,opinion,9418287468,36,our understanding is that bottled water has an expiration date,not verified,active,4143.0,1613.0,116.0,2.0,1.0,1730.0,0.4175718078686942,0.0004827419744146754
12752,opinion,4636292358,15,our understanding is that losing weight alters brain activity,not verified,active,9910.0,2969.0,550.0,37.0,7.0,3526.0,0.35580221997981837,0.0037336024217961656
12753,opinion,6351026119,11,our understanding is that driving south from detroit will lead to canada,not verified,under review,1219.0,216.0,45.0,2.0,1.0,262.0,0.21493027071369974,0.0016406890894175555
12754,opinion,3103537044,51,our understanding is that snakes can predict earthquakes,not verified,active,262.0,114.0,36.0,2.0,1.0,151.0,0.5763358778625954,0.007633587786259542
12755,opinion,3694780538,9,"our understanding is that in a deck of cards, the king of hearts is the only king without a mustache",not verified,active,3082.0,223.0,47.0,4.0,1.0,271.0,0.08792991563919533,0.0012978585334198572
12756,opinion,7995065484,47,our understanding is that frigate birds can sleep while flying,not verified,active,8321.0,1236.0,86.0,21.0,1.0,1323.0,0.15899531306333373,0.0025237351279894242
12757,opinion,2088867972,48,our understanding is that playing dance music helps ward off mosquitoes,not verified,active,9222.0,271.0,1.0,5.0,0.0,272.0,0.029494686618954675,0.0005421817393190197
12758,opinion,4602021327,28,our understanding is that a man once set a record by putting on over 260 t-shirts,not verified,active,2809.0,152.0,20.0,3.0,0.0,172.0,0.06123175507297971,0.001067995728017088
12759,opinion,9810818507,57,our understanding is that ravens are always aware when someone is watching them,not verified,active,6847.0,2057.0,796.0,2.0,1.0,2854.0,0.41682488681174235,0.0002920987293705272
12760,opinion,7143692025,10,our understanding is that the roar of a lion can be heard up to 5 miles away,not verified,active,821.0,66.0,23.0,1.0,0.0,89.0,0.10840438489646773,0.001218026796589525
12761,opinion,7851195677,60,our understanding is that baby octopuses are the size of a flea,not verified,under review,1202.0,108.0,40.0,0.0,0.0,148.0,0.12312811980033278,0.0
12762,opinion,6431891633,25,our understanding is that honeybees can recognize human faces,not verified,active,3328.0,635.0,27.0,6.0,1.0,663.0,0.19921875,0.0018028846153846155
12763,opinion,3079982454,60,our understanding is that around 50% of the mined gold on earth comes from one source,not verified,active,1628.0,207.0,24.0,1.0,0.0,231.0,0.14189189189189189,0.0006142506142506142
12764,opinion,2179000037,22,"our understanding is that there are over 6,000 species of grass",not verified,active,1873.0,766.0,143.0,11.0,2.0,911.0,0.48638547784303254,0.0058729311265349705
12765,opinion,3574794602,29,our understanding is that the queens in ant colonies live for around 30 years,not verified,active,9453.0,659.0,16.0,15.0,3.0,678.0,0.07172326245636305,0.0015867978419549348
12766,opinion,6146137369,31,our understanding is that the largest living thing on earth is a tree,not verified,active,7464.0,1883.0,384.0,46.0,14.0,2281.0,0.30560021436227225,0.006162915326902465
12767,opinion,5730019933,57,our understanding is that the moon is moving away from the earth,not verified,active,1685.0,171.0,51.0,1.0,0.0,222.0,0.13175074183976263,0.0005934718100890207
12768,opinion,6157627397,56,our understanding is that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,active,683.0,46.0,5.0,0.0,0.0,51.0,0.0746705710102489,0.0
12769,opinion,2770083776,5,"our understanding is that every three seconds, there is a birth taking place somewhere in the world",not verified,active,4191.0,571.0,199.0,11.0,0.0,770.0,0.1837270341207349,0.0026246719160104987
12770,opinion,7481411589,24,our understanding is that the longest recorded tennis match lasted for 11 hours,not verified,active,8876.0,1468.0,102.0,32.0,5.0,1575.0,0.1774447949526814,0.003605227579990987
12771,opinion,1524635019,46,our understanding is that china is the world’s largest silk producer,not verified,active,8715.0,2980.0,1043.0,67.0,18.0,4041.0,0.46368330464716007,0.007687894434882387
12772,opinion,9642664351,37,our understanding is that redwoods are the tallest trees,not verified,active,1250.0,356.0,108.0,0.0,0.0,464.0,0.3712,0.0
12773,opinion,3159094434,40,our understanding is that strawberries are the only known fruit to grow their seeds externally,not verified,under review,1052.0,75.0,27.0,1.0,0.0,102.0,0.09695817490494296,0.0009505703422053232
12774,opinion,4096229938,21,our impression is that microbes from the sahara desert help feed the amazon rainforest,not verified,active,5622.0,174.0,67.0,1.0,0.0,241.0,0.04286730700818214,0.00017787264318747776
12775,opinion,8320721945,13,our impression is that earth days are getting longer over time due to orbital expansion,not verified,active,8356.0,1351.0,280.0,27.0,9.0,1640.0,0.19626615605552897,0.003231211105792245
12776,opinion,6047549375,32,our impression is that there are more microorganisms in one teaspoon of soil than people on the planet,not verified,active,208.0,24.0,2.0,1.0,0.0,26.0,0.125,0.004807692307692308
12777,opinion,3104453280,34,our impression is that there are about 582 million entrepreneurs in the world,not verified,active,2523.0,343.0,136.0,4.0,0.0,479.0,0.18985334918747523,0.0015854141894569957
12778,opinion,5228029754,48,our impression is that the most productive work day of the week is tuesday,not verified,active,9401.0,3554.0,169.0,14.0,5.0,3728.0,0.3965535581321136,0.0014892032762472078
12779,opinion,8705850293,11,our impression is that the rubik's cube is the best-selling product of all time,not verified,active,9441.0,3506.0,961.0,80.0,7.0,4474.0,0.4738904777036331,0.00847367863573774
12780,opinion,2949243567,54,our impression is that more businesses will be owned by women than men by 2045,not verified,under review,465.0,83.0,15.0,0.0,0.0,98.0,0.210752688172043,0.0
12781,opinion,1967223469,60,our impression is that the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,6188.0,605.0,87.0,5.0,2.0,694.0,0.11215255332902392,0.0008080155138978668
12782,opinion,7062532487,8,our impression is that the car radio was first introduced in 1922,not verified,active,8987.0,2674.0,456.0,24.0,7.0,3137.0,0.34905975297652164,0.002670524090352732
12783,opinion,8862135909,50,our impression is that the automotive industry employs about 9.9 million americans,not verified,banned,4559.0,1067.0,249.0,10.0,0.0,1316.0,0.28865979381443296,0.0021934634788330775
12784,opinion,1286897361,40,"our impression is that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,7960.0,1200.0,249.0,28.0,9.0,1458.0,0.18316582914572865,0.0035175879396984926
12785,opinion,9745356589,24,"our impression is that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,active,6778.0,2507.0,857.0,13.0,2.0,3366.0,0.4966066686338153,0.0019179699026261434
12786,opinion,4710680420,46,our impression is that it would take a 50 petabyte drive to store every written work ever created,not verified,under review,9948.0,981.0,113.0,3.0,1.0,1095.0,0.11007237635705669,0.00030156815440289503
12787,opinion,2173555424,6,our impression is that the world generates 2.5 quintillion bytes of data every day,not verified,active,6733.0,2775.0,375.0,21.0,4.0,3154.0,0.4684390316352295,0.0031189662854596762
12788,opinion,6580947608,22,our impression is that 1 in 3 people have never used the internet,not verified,active,4357.0,1243.0,30.0,30.0,9.0,1282.0,0.2942391553821437,0.006885471654808354
12789,opinion,7088508057,19,our impression is that the most watched summer olympics event for the past 20 years has been gymnastics,not verified,active,1360.0,173.0,21.0,1.0,0.0,194.0,0.1426470588235294,0.0007352941176470588
12790,opinion,1264786579,22,our impression is that the longest recorded cricket match lasted 14 days,not verified,active,5865.0,43.0,6.0,1.0,0.0,49.0,0.008354646206308611,0.00017050298380221653
12791,opinion,2760216131,30,our impression is that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),not verified,active,8429.0,187.0,16.0,3.0,0.0,203.0,0.024083521176889312,0.00035591410606240363
12792,opinion,7334183574,40,our impression is that the first cricket balls were made of tightly packed sheep wool.,not verified,active,452.0,72.0,14.0,0.0,0.0,86.0,0.1902654867256637,0.0
12793,opinion,3157817008,24,our impression is that the first gloves used in american sport baseball were fingerless,not verified,active,8663.0,1925.0,280.0,13.0,4.0,2209.0,0.25499249682558006,0.0015006348839893802
12794,opinion,2086063274,20,"our impression is that at the first modern olympics, winners were awarded silver medals",not verified,active,9953.0,1550.0,102.0,36.0,4.0,1656.0,0.1663819953782779,0.0036169998995277805
12795,opinion,7307281484,53,"our impression is that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",not verified,active,3448.0,1037.0,200.0,7.0,2.0,1239.0,0.359338747099768,0.0020301624129930394
12796,opinion,6474980524,12,our impression is that the longest commercial flight in history took around 30 hours,not verified,under review,4315.0,269.0,49.0,6.0,0.0,318.0,0.07369640787949015,0.0013904982618771727
12797,opinion,3084922455,9,our impression is that india’s trains transport roughly 23 million passengers each day,verified,active,4372.0,1925.0,415.0,10.0,3.0,2343.0,0.5359103385178408,0.0022872827081427266
12798,opinion,8951756770,58,our impression is that the biggest passenger bus in the world operates in brazil,not verified,active,2241.0,761.0,302.0,0.0,0.0,1063.0,0.47434181169120926,0.0
12799,opinion,3480427727,47,our impression is that the busiest airport in the world is in the united states,verified,active,1607.0,476.0,113.0,11.0,1.0,590.0,0.3671437461107654,0.006845052893590542
12800,opinion,8493385782,58,our impression is that the first cruise ship set sail in 1900,not verified,active,2930.0,908.0,243.0,13.0,5.0,1156.0,0.3945392491467577,0.004436860068259386
12801,opinion,2316283421,60,our impression is that there are currently over 300 cruise ships operating around the world,not verified,active,3355.0,1346.0,303.0,20.0,0.0,1649.0,0.49150521609538,0.005961251862891207
12802,opinion,6134528902,9,our impression is that dolphins are mammals,not verified,active,4109.0,493.0,111.0,10.0,2.0,606.0,0.1474811389632514,0.002433682161109759
12803,opinion,5686303585,50,our impression is that reindeer grow new antlers every year,not verified,active,9062.0,2868.0,281.0,5.0,1.0,3150.0,0.3476053851246965,0.0005517545795630103
12804,opinion,5210456292,23,our impression is that some ants can lift up to 20 times their own body weight,verified,active,8077.0,1957.0,648.0,7.0,0.0,2605.0,0.32252073789773433,0.0008666584127770212
12805,opinion,2524108154,29,our impression is that the hummingbird is the only bird that can fly backwards,verified,active,9565.0,1505.0,593.0,14.0,2.0,2100.0,0.2195504443282802,0.0014636696288552013
12806,opinion,7911865092,47,our impression is that the hottest planet in our solar system is venus.,not verified,active,1807.0,173.0,64.0,3.0,0.0,237.0,0.13115661317100166,0.0016602102933038186
12807,opinion,2217116368,21,our impression is that we only see the same side of the moon,not verified,active,4080.0,495.0,105.0,1.0,0.0,600.0,0.14705882352941177,0.00024509803921568627
12808,opinion,2342288822,30,our impression is that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,not verified,active,5992.0,2141.0,611.0,17.0,1.0,2753.0,0.45944592790387184,0.0028371161548731644
12809,opinion,1418910940,36,our impression is that jupiter has the most moons,not verified,active,1338.0,6.0,2.0,0.0,0.0,8.0,0.005979073243647235,0.0
12810,opinion,2433810385,27,our impression is that the sunset is blue on mars,not verified,active,9902.0,806.0,312.0,15.0,1.0,1119.0,0.11300747323772975,0.0015148454857604524
12811,opinion,1295872415,28,our impression is that neptune radiates more heat than it gets from the sun,not verified,banned,9075.0,3839.0,826.0,56.0,3.0,4668.0,0.5143801652892562,0.006170798898071626
12812,opinion,4703411216,33,our impression is that sound actually travels in space,verified,active,4622.0,525.0,182.0,3.0,0.0,707.0,0.1529640848117698,0.0006490696668109044
12813,opinion,8068948786,42,our impression is that a single day on venus takes 243 earth days,not verified,active,6985.0,816.0,277.0,0.0,0.0,1093.0,0.15647816750178956,0.0
12814,opinion,9449078733,5,our impression is that the sun takes over one earth month to make a full rotation,not verified,under review,8703.0,2721.0,794.0,18.0,6.0,3521.0,0.4045731357003332,0.002068252326783868
12815,opinion,6595682734,27,our impression is that neptune’s winds are the fastest in the solar system,not verified,active,5638.0,560.0,221.0,11.0,2.0,783.0,0.13887903511883648,0.0019510464703795672
12816,opinion,6953213654,60,our impression is that there are currently 6 spacecrafts on mars,not verified,active,4559.0,1116.0,403.0,22.0,1.0,1520.0,0.33340644878262776,0.00482561965343277
12817,opinion,8070383913,10,our impression is that canned pumpkins do not contain actual pumpkins,not verified,active,2155.0,509.0,110.0,4.0,1.0,620.0,0.2877030162412993,0.0018561484918793504
12818,opinion,5275352235,35,our impression is that bathwater stays warmer for a longer duration with bubbles,not verified,active,2263.0,913.0,93.0,20.0,7.0,1013.0,0.447635881573133,0.008837825894829872
12819,opinion,6430554246,33,our impression is that a double rainbow is a mirror image of the first rainbow,not verified,active,7412.0,900.0,244.0,9.0,3.0,1147.0,0.15474905558553698,0.0012142471667566108
12820,opinion,7248557508,19,our impression is that take out restaurants have been found in the remains of pompeii,not verified,active,7245.0,1949.0,296.0,32.0,11.0,2256.0,0.3113871635610766,0.004416839199447895
12821,opinion,1341196075,12,our impression is that evidence from seymour island suggest that penguins were once 6 ft tall,not verified,active,4266.0,1778.0,316.0,31.0,12.0,2106.0,0.4936708860759494,0.007266760431317393
12822,opinion,7105588125,29,our impression is that chihuahuas have the largest brain among dogs,not verified,active,9532.0,1887.0,475.0,4.0,0.0,2362.0,0.2477968946705833,0.000419639110365086
12823,opinion,4635860076,31,our impression is that avocados never ripen while they are still attached to the tree,not verified,active,214.0,63.0,6.0,0.0,0.0,69.0,0.32242990654205606,0.0
12824,opinion,4507119662,6,our impression is that some trees in melbourne have email addresses,verified,under review,9056.0,3214.0,95.0,39.0,9.0,3318.0,0.366386925795053,0.0043065371024734985
12825,opinion,5604483508,12,our impression is that australia has the most number of venomous snakes worldwide,not verified,active,4831.0,216.0,75.0,5.0,2.0,293.0,0.06064996895052784,0.0010349824052991099
12826,opinion,2737489494,36,our impression is that a crocodile cannot stick its tongue out,not verified,active,7543.0,458.0,27.0,8.0,2.0,487.0,0.06456317115206152,0.001060585973750497
12827,opinion,9371741447,9,our impression is that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,under review,5111.0,1603.0,29.0,28.0,5.0,1637.0,0.3202895715124242,0.005478379964781843
12828,opinion,5221721347,42,our impression is that insects are attracted to light because of the moon,verified,active,921.0,213.0,37.0,1.0,0.0,250.0,0.2714440825190011,0.0010857763300760044
12829,opinion,5844542719,39,our impression is that may 22nd is the least common birth date,not verified,active,2471.0,921.0,276.0,6.0,1.0,1198.0,0.4848239579117766,0.0024281667341157424
12830,opinion,1468372851,56,our impression is that ancient egyptians slept on pillows made of stone,not verified,active,3427.0,1310.0,504.0,20.0,6.0,1820.0,0.5310767435074409,0.005836008170411439
12831,opinion,9185872558,42,our impression is that the microwave oven was an accidental invention,not verified,active,2611.0,792.0,80.0,1.0,0.0,872.0,0.3339716583684412,0.00038299502106472615
12832,opinion,7463791822,41,"our impression is that a single lightning bolt has enough energy to toast 100,000 slices of bread",not verified,active,920.0,408.0,108.0,0.0,0.0,516.0,0.5608695652173913,0.0
12833,opinion,6260807343,50,our impression is that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,active,2427.0,361.0,127.0,0.0,0.0,488.0,0.20107128141738773,0.0
12834,opinion,5730968110,38,"our impression is that cows have ""best friends"" and will get stressed when separated",not verified,active,2682.0,144.0,9.0,3.0,1.0,154.0,0.05741983594332588,0.0011185682326621924
12835,opinion,5638621722,48,"our impression is that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,active,632.0,153.0,43.0,3.0,0.0,196.0,0.310126582278481,0.004746835443037975
12836,opinion,2071727332,50,our impression is that only one-fourth of the sahara desert is sandy,not verified,active,1924.0,67.0,16.0,0.0,0.0,83.0,0.04313929313929314,0.0
12837,opinion,1695505802,34,our impression is that bees can fly higher than mount everest,not verified,active,9343.0,3008.0,1103.0,10.0,2.0,4113.0,0.44022262656534306,0.0010703200256876805
12838,opinion,1797981422,30,our impression is that humans have jumped further than horses in the olympics,not verified,active,1800.0,468.0,1.0,9.0,3.0,472.0,0.26222222222222225,0.005
12839,opinion,7142195837,18,our impression is that an espresso maker has been sent to space,not verified,active,9436.0,1238.0,301.0,25.0,0.0,1539.0,0.16309877066553624,0.0026494277236117
12840,opinion,6136008154,31,our impression is that the french scrabble world champion winner doesn’t speak french,not verified,active,6689.0,2579.0,22.0,33.0,10.0,2611.0,0.39034235311705784,0.004933472865899237
12841,opinion,4738694749,54,our impression is that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,not verified,active,559.0,31.0,4.0,0.0,0.0,35.0,0.0626118067978533,0.0
12842,opinion,2048347208,31,our impression is that it is physically impossible for humans to keep their eyes open while sneezing,not verified,under review,6526.0,1862.0,648.0,3.0,0.0,2510.0,0.38461538461538464,0.00045969966288691386
12843,opinion,1494605711,14,our impression is that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,active,9795.0,112.0,9.0,1.0,0.0,121.0,0.012353241449719244,0.00010209290454313425
12844,opinion,4236664737,57,our impression is that the eye of an ostrich is bigger than its brain,not verified,active,920.0,259.0,90.0,6.0,2.0,351.0,0.3815217391304348,0.006521739130434782
12845,opinion,6793193682,12,our impression is that a candle’s flame is blue in zero gravity,not verified,active,6287.0,2276.0,282.0,54.0,18.0,2576.0,0.4097343725147129,0.008589152218864323
12846,opinion,3828969950,18,our impression is that the continental tectonic plates move at the same rate that fingernails grow,not verified,active,1685.0,511.0,119.0,11.0,2.0,632.0,0.37507418397626113,0.006528189910979229
12847,opinion,8109142127,31,our impression is that children are born less frequently on saturdays,not verified,active,8303.0,1963.0,52.0,32.0,6.0,2021.0,0.24340599783210887,0.003854028664338191
12848,opinion,5743982690,48,our impression is that humans physically cannot hum while holding your nose,not verified,active,8259.0,1692.0,270.0,29.0,5.0,1967.0,0.23816442668603946,0.0035113209831698754
12849,opinion,3225482056,56,our impression is that smelling green apples help with weight loss,not verified,active,2354.0,754.0,12.0,17.0,4.0,770.0,0.32710280373831774,0.007221750212404418
12850,opinion,4319189316,36,our impression is that outerspace partly smells like diesel fuel and barbeque,not verified,active,4178.0,721.0,238.0,3.0,1.0,960.0,0.22977501196744854,0.0007180469123982767
12851,opinion,5767762132,5,our impression is that leeches were historically used to predict the weather,verified,under review,6051.0,1212.0,58.0,0.0,0.0,1270.0,0.20988266402247563,0.0
12852,opinion,4699715455,22,our impression is that the largest recorded snowflake was 15 inches wide,verified,active,2484.0,501.0,135.0,12.0,4.0,640.0,0.2576489533011272,0.004830917874396135
12853,opinion,1373849338,35,our impression is that the world’s largest pyramid cannot be found in egypt,not verified,active,7416.0,878.0,272.0,5.0,1.0,1151.0,0.1552049622437972,0.000674217907227616
12854,opinion,6640818530,11,our impression is that the folds in a chef’s hat represents the number of ways that someone can cook an egg,not verified,active,8985.0,3080.0,306.0,62.0,22.0,3408.0,0.37929883138564274,0.006900389538119087
12855,opinion,3664841910,56,our impression is that cactus spines can be used to make hooks,not verified,active,2137.0,139.0,36.0,3.0,0.0,175.0,0.08189050070191858,0.0014038371548900327
12856,opinion,3835017510,16,our impression is that no two teeth from different people will ever be alike,not verified,active,8293.0,578.0,33.0,11.0,2.0,613.0,0.07391776196792475,0.0013264198721813579
12857,opinion,9459177386,34,our impression is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,under review,4644.0,975.0,40.0,20.0,3.0,1018.0,0.21920757967269594,0.004306632213608958
12858,opinion,6050731464,23,our impression is that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,6503.0,265.0,33.0,1.0,0.0,298.0,0.045825003844379514,0.00015377518068583732
12859,opinion,1938864539,53,our impression is that ravens are always aware when someone is watching them,not verified,active,3671.0,1511.0,453.0,36.0,14.0,1978.0,0.5388177608281123,0.0098065922092073
12860,opinion,7387381259,31,our impression is that baby octopuses are the size of a flea,not verified,active,7119.0,68.0,14.0,1.0,0.0,82.0,0.011518471695462846,0.00014046916701783958
12861,opinion,6198531289,14,our impression is that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,not verified,active,2226.0,417.0,39.0,3.0,0.0,456.0,0.20485175202156333,0.0013477088948787063
12862,opinion,2208028031,40,our impression is that you can burn calories just by standing,not verified,active,781.0,27.0,2.0,0.0,0.0,29.0,0.03713188220230474,0.0
12863,opinion,9974264217,60,"our impression is that the largest prime number has 17,425,170 digits",not verified,active,7892.0,2533.0,626.0,7.0,3.0,3162.0,0.400658895083629,0.0008869741510390269
12864,opinion,6576753582,56,our impression is that the insect population of the world is 1 billion times more than the world population,not verified,under review,3311.0,568.0,11.0,12.0,4.0,583.0,0.1760797342192691,0.003624282694050136
12865,opinion,7996754712,17,our impression is that a shape with 26 sides is known as a rhombicuboctahedron,not verified,active,2801.0,321.0,117.0,3.0,1.0,439.0,0.15672973937879328,0.0010710460549803642
12866,opinion,3976929043,48,our impression is that the largest living thing on earth is a tree,not verified,active,433.0,9.0,3.0,0.0,0.0,12.0,0.02771362586605081,0.0
12867,opinion,8592632975,19,our impression is that the moon is moving away from the earth,not verified,active,9871.0,382.0,51.0,2.0,1.0,434.0,0.043967176577854324,0.00020261371694863743
12868,opinion,3557388432,23,our impression is that ketchup leaves the bottle at a measured speed of 25 miles per year,verified,active,4001.0,797.0,135.0,11.0,2.0,934.0,0.23344163959010247,0.002749312671832042
12869,opinion,4467968619,45,our impression is that the town of calama in chile has never experienced rain,not verified,active,5084.0,1197.0,378.0,8.0,0.0,1575.0,0.3097954366640441,0.0015735641227380016
12870,opinion,4910936685,20,our impression is that the longest recorded tennis match lasted for 11 hours,not verified,active,7798.0,2204.0,2.0,20.0,2.0,2208.0,0.28314952551936395,0.0025647601949217746
12871,opinion,9298563491,38,our impression is that china is the world’s largest silk producer,not verified,active,1516.0,122.0,5.0,3.0,1.0,128.0,0.08443271767810026,0.001978891820580475
12872,opinion,9315130098,47,our feeling is that we will all fly with individual jetpacks by 2032,not verified,active,8751.0,556.0,203.0,6.0,1.0,760.0,0.08684721746086162,0.0006856359273225917
12873,opinion,3470378030,49,our feeling is that austrian physicist erwin schrödinger was allergic to cats,not verified,active,4071.0,1782.0,241.0,38.0,11.0,2034.0,0.49963154016212236,0.009334315892901008
12874,opinion,1698032735,54,"our feeling is that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",not verified,active,7384.0,2840.0,387.0,41.0,3.0,3230.0,0.4374322860238353,0.005552546045503792
12875,opinion,5432693708,48,our feeling is that nucelear fission is now being used to produce electricity,not verified,banned,3598.0,749.0,199.0,18.0,5.0,953.0,0.2648693718732629,0.005002779321845469
12876,opinion,6354415526,55,our feeling is that it snows in the sahara desert,not verified,active,5184.0,1516.0,350.0,36.0,14.0,1880.0,0.3626543209876543,0.006944444444444444
12877,opinion,4564805191,21,our feeling is that 90% of goods are shipped by ocean freight,not verified,banned,8063.0,3262.0,1263.0,66.0,1.0,4526.0,0.5613295299516309,0.008185538881309686
12878,opinion,6406077271,55,our feeling is that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,not verified,active,1582.0,93.0,4.0,1.0,0.0,97.0,0.06131479140328698,0.0006321112515802782
12879,opinion,2585842124,15,our feeling is that mobile phone use in india is nearly 100%,not verified,active,3039.0,1332.0,459.0,3.0,0.0,1791.0,0.5893385982230998,0.0009871668311944718
12880,opinion,9226429071,8,our feeling is that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,verified,active,3347.0,861.0,239.0,13.0,2.0,1102.0,0.3292500746937556,0.003884075291305647
12881,opinion,8903989474,48,our feeling is that 1 billion cars are currently in use around the world,not verified,active,1901.0,605.0,146.0,14.0,3.0,754.0,0.39663335086796425,0.007364544976328248
12882,opinion,8203964297,29,our feeling is that the average british driver will spend around 99 days of their life stuck in traffic,not verified,active,416.0,111.0,31.0,2.0,0.0,142.0,0.34134615384615385,0.004807692307692308
12883,opinion,3881761043,6,our feeling is that the average car contains over 30000 unique parts,not verified,active,1349.0,243.0,67.0,3.0,0.0,310.0,0.22979985174203113,0.002223869532987398
12884,opinion,6471046804,55,our feeling is that the oldest playable musical instruments were found in china,not verified,active,4825.0,596.0,28.0,7.0,1.0,625.0,0.12953367875647667,0.001450777202072539
12885,opinion,8223444030,44,our feeling is that the earliest playable recording of a person singing was recorded in 1860,not verified,active,5419.0,1803.0,536.0,42.0,5.0,2344.0,0.4325521313895553,0.007750507473703636
12886,opinion,6409222657,30,our feeling is that elvis presley has sold more records than the music band the beatles,not verified,active,2030.0,116.0,14.0,1.0,0.0,130.0,0.06403940886699508,0.0004926108374384236
12887,opinion,1840760878,16,"our feeling is that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,9105.0,2163.0,559.0,22.0,7.0,2729.0,0.299725425590335,0.002416254805052169
12888,opinion,6133524849,8,"our feeling is that the oldest surviving song is around 3,500 years old",not verified,active,1969.0,204.0,72.0,3.0,0.0,276.0,0.14017267648552564,0.0015236160487557136
12889,opinion,3366400923,40,our feeling is that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,not verified,active,5954.0,673.0,11.0,12.0,2.0,686.0,0.11521666106818945,0.002015451797111186
12890,opinion,3238958985,23,our feeling is that the musical artist prince played 27 different instruments on his debut album,not verified,active,2252.0,561.0,0.0,12.0,3.0,564.0,0.25044404973357015,0.0053285968028419185
12891,opinion,8788554186,32,our feeling is that singapore has the fastest internet connectivity in the world.,not verified,banned,3452.0,951.0,321.0,12.0,3.0,1275.0,0.369351100811124,0.0034762456546929316
12892,opinion,3301972884,57,our feeling is that the world generates 2.5 quintillion bytes of data every day,not verified,active,8966.0,1622.0,336.0,26.0,1.0,1959.0,0.21849208119562794,0.0028998438545616775
12893,opinion,1536346297,29,"our feeling is that there are almost 1.16 billion websites, but only about 200 million are active",not verified,active,1043.0,462.0,87.0,4.0,0.0,549.0,0.5263662511984659,0.003835091083413231
12894,opinion,9172655577,9,our feeling is that the longest recorded cricket match lasted 14 days,not verified,active,4991.0,1457.0,494.0,3.0,1.0,1952.0,0.39110398717691847,0.0006010819475055099
12895,opinion,3532163318,14,our feeling is that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),not verified,active,1767.0,412.0,34.0,3.0,0.0,446.0,0.2524052065647991,0.001697792869269949
12896,opinion,2340412150,59,our feeling is that badminton is the fastest ball and net sport in the world,not verified,active,9486.0,2926.0,1096.0,63.0,8.0,4030.0,0.42483660130718953,0.006641366223908918
12897,opinion,8144433293,48,our feeling is that the first cricket balls were made of tightly packed sheep wool.,verified,active,5425.0,683.0,131.0,9.0,1.0,815.0,0.15023041474654378,0.0016589861751152074
12898,opinion,1434070816,57,our feeling is that american basketball legend wilt chamberlain never fouled out of a game,not verified,active,24.0,5.0,1.0,0.0,0.0,6.0,0.25,0.0
12899,opinion,5633325875,22,our feeling is that india’s trains transport roughly 23 million passengers each day,not verified,active,5927.0,2305.0,862.0,56.0,12.0,3179.0,0.5363590349249199,0.009448287497891008
12900,opinion,5207854240,5,our feeling is that reindeer grow new antlers every year,not verified,banned,4444.0,1366.0,477.0,14.0,5.0,1848.0,0.4158415841584158,0.0031503150315031502
12901,opinion,9508107212,50,"our feeling is that a common garden snail has over 12,000 teeth",not verified,active,2475.0,82.0,30.0,2.0,0.0,112.0,0.04525252525252525,0.0008080808080808081
12902,opinion,9111044739,42,our feeling is that we only see the same side of the moon,not verified,active,869.0,161.0,7.0,4.0,1.0,169.0,0.19447640966628307,0.004602991944764097
12903,opinion,4020094587,39,our feeling is that it snows metal and rains acid on venus,not verified,active,5357.0,758.0,203.0,18.0,2.0,963.0,0.17976479372783274,0.003360089602389397
12904,opinion,5765002800,27,our feeling is that the sunset is blue on mars,not verified,banned,9916.0,3340.0,1177.0,70.0,9.0,4526.0,0.4564340459862848,0.0070592981040742235
12905,opinion,3304834934,24,our feeling is that saturn is less dense than water,not verified,active,5279.0,878.0,36.0,4.0,2.0,916.0,0.17351771168781965,0.0007577192650123129
12906,opinion,7473654321,7,our feeling is that the sun takes over one earth month to make a full rotation,not verified,active,3834.0,1585.0,161.0,9.0,1.0,1747.0,0.45565988523735,0.002347417840375587
12907,opinion,4630054296,55,"our feeling is that about once a year, an asteroid the size of a car enters earth’s atmosphere",not verified,active,6112.0,957.0,366.0,13.0,2.0,1325.0,0.21678664921465968,0.0021269633507853404
